pickup_datetime,passenger_count,trip_distance_mi,fare_amount,tip_amount,total_amount
2013-02-10T21:43,1,1.41,6.0,0.0,7.0
2013-02-10T21:43,1,1.25,6.5,1.4,8.9
2013-02-10T21:39,1,2.02,9.5,1.5,12.0
2013-02-08T09:36,1,2.24,12.0,1.0,13.5
2013-02-08T09:41,1,3.44,12.0,0.0,12.5
2013-02-08T09:46,1,1.23,7.0,0.0,7.5
2013-02-08T09:34,1,1.93,12.0,2.4,14.9
2013-02-08T09:20,1,6.54,21.5,4.3,26.3
2013-02-05T19:15,6,1.6,9.5,0.0,11.0
2013-02-05T19:14,1,8.67,25.0,5.2,36.5
2013-02-10T21:26,1,1.04,6.5,1.4,8.9
2013-02-10T21:28,1,1.22,7.0,0.0,8.0
2013-02-10T21:20,1,2.32,13.0,2.5,16.5
2013-02-05T19:24,1,1.21,6.0,1.0,8.5
2013-02-08T09:22,2,3.31,15.5,3.1,19.1
2013-02-10T21:37,1,1.45,7.5,0.0,8.5
2013-02-08T09:27,2,1.96,11.0,1.5,13.0
2013-02-08T09:26,1,1.39,10.0,0.0,10.5
2013-02-08T09:09,1,15.23,43.0,0.0,43.5
2013-02-10T21:28,6,1.86,8.0,1.7,10.7
2013-02-08T09:29,6,6.51,19.5,4.88,24.88
2013-02-10T21:07,1,4.59,20.0,5.12,26.12
2013-02-05T19:26,1,0.98,6.0,1.4,8.9
2013-02-08T09:29,1,2.06,9.5,0.0,10.0
2013-02-08T09:18,1,2.46,16.0,2.0,18.5
2013-02-08T09:40,5,0.47,4.5,0.0,5.0
2013-02-10T21:23,1,4.41,16.5,2.0,19.5
2013-02-05T19:25,1,1.44,7.5,0.0,9.0
2013-02-05T19:19,1,3.35,14.0,2.0,17.5
2013-02-08T09:54,1,1.39,8.5,1.7,10.7
2013-02-08T09:38,4,16.2,44.0,0.0,49.3
2013-02-10T21:52,1,0.36,3.5,0.0,4.5
2013-02-08T09:36,4,2.93,13.5,2.7,16.7
2013-02-08T09:42,2,2.46,11.5,1.0,13.0
2013-02-08T09:49,1,1.36,7.0,1.4,8.9
2013-02-08T09:49,1,0.96,7.0,0.0,7.5
2013-02-08T09:51,1,0.73,5.5,1.0,7.0
2013-02-05T19:35,1,1.06,5.5,1.3,8.3
2013-02-05T19:31,2,0.97,5.0,1.2,7.7
2013-02-10T21:26,2,1.21,7.0,1.5,9.5
2013-02-05T19:11,2,1.98,11.0,3.0,15.5
2013-02-10T21:19,1,2.48,10.5,0.0,11.5
2013-02-05T19:17,1,1.99,8.0,1.0,10.5
2013-02-05T19:17,1,1.18,6.5,1.0,9.0
2013-02-05T19:14,1,2.74,11.0,2.4,14.9
2013-02-10T21:20,1,2.05,8.0,2.0,11.0
2013-02-05T19:19,3,2.31,9.5,2.1,13.1
2013-02-08T09:29,1,1.06,8.0,1.0,9.5
2013-02-05T19:10,6,3.12,14.5,2.0,18.0
2013-02-08T09:30,1,1.22,10.0,0.0,10.5
2013-02-08T09:35,1,0.37,4.0,0.0,4.5
2013-02-10T21:05,1,4.35,17.0,0.0,18.0
2013-02-10T21:22,1,1.18,6.0,1.3,8.3
2013-02-05T19:19,5,0.73,6.5,0.0,8.0
2013-02-08T09:23,1,2.93,12.5,1.0,14.0
2013-02-08T09:48,1,1.42,7.0,1.2,8.7
2013-02-08T09:33,5,3.98,16.5,3.3,20.3
2013-02-08T09:27,1,4.95,20.5,4.1,25.1
2013-02-08T09:29,1,2.38,14.0,2.8,17.3
2013-02-08T09:25,1,12.52,37.0,9.25,51.55
2013-02-08T09:32,2,1.85,15.5,3.1,19.1
2013-02-08T09:42,1,1.73,10.0,0.0,10.5
2013-02-05T19:17,2,6.33,19.5,0.0,21.0
2013-02-10T21:40,1,5.1,16.5,0.0,17.5
2013-02-10T21:42,6,3.24,11.0,0.0,12.0
2013-02-08T09:38,1,4.06,17.0,0.0,17.5
2013-02-10T21:46,1,2.17,10.0,0.0,11.0
2013-02-08T09:46,2,1.48,7.5,0.0,8.0
2013-02-08T09:34,1,4.6,18.0,2.5,21.0
2013-02-10T21:52,6,0.62,4.5,1.25,6.75
2013-02-05T19:40,1,1.44,8.0,0.0,9.5
2013-02-08T09:57,1,3.84,16.5,0.0,17.0
2013-02-08T09:58,1,2.52,14.0,2.8,17.3
2013-02-05T19:32,1,1.97,11.5,2.5,15.5
2013-02-10T22:10,1,9.47,28.0,0.0,33.8
2013-02-10T22:14,5,4.76,17.0,0.0,18.0
2013-02-10T22:16,1,2.76,10.5,1.5,13.0
2013-02-08T10:08,1,2.02,10.5,3.15,14.15
2013-02-05T19:34,1,2.78,13.0,0.0,14.5
2013-02-08T10:11,1,0.62,5.5,0.0,6.0
2013-02-08T10:17,1,1.21,6.5,1.0,8.0
2013-02-05T19:29,3,3.71,15.0,0.0,16.5
2013-02-08T10:12,1,1.25,6.5,1.3,8.3
2013-02-08T10:03,1,2.12,12.5,1.0,14.0
2013-02-10T22:11,1,4.26,16.0,0.0,17.0
2013-02-10T22:14,1,3.32,14.5,0.0,15.5
2013-02-10T22:06,1,14.2,39.0,5.4,55.0
2013-02-10T21:53,3,5.06,16.0,0.0,17.0
2013-02-08T09:48,1,2.8,13.0,0.0,13.5
2013-02-05T19:20,1,2.99,15.0,3.2,19.7
2013-02-10T21:56,6,1.53,10.0,0.0,11.0
2013-02-05T19:28,1,2.17,9.5,0.0,11.0
2013-02-10T21:39,1,18.88,52.0,10.4,62.9
2013-02-10T22:10,1,0.53,4.0,0.0,5.0
2013-02-08T09:49,1,1.41,10.0,0.0,10.5
2013-02-10T21:59,5,1.72,9.0,0.0,10.0
2013-02-10T22:02,2,1.37,8.5,1.8,11.3
2013-02-10T22:01,4,3.29,12.0,0.0,13.0
2013-02-05T19:22,2,4.49,16.5,1.0,19.0
2013-02-05T19:35,1,0.61,5.0,1.2,7.7
2013-02-08T10:00,2,1.62,6.5,0.0,7.0
2013-02-10T22:02,4,1.87,9.0,0.0,10.0
2013-02-08T09:55,1,1.04,7.0,1.75,9.25
2013-02-10T22:00,3,2.48,10.0,0.0,11.0
2013-02-10T22:01,5,3.29,13.0,1.0,15.0
2013-02-10T21:59,1,3.26,13.5,0.0,14.5
2013-02-10T22:02,2,1.37,6.5,3.0,10.5
2013-02-10T22:02,5,2.31,10.0,0.0,11.0
2013-02-10T22:05,5,0.87,5.5,0.0,6.5
2013-02-10T22:06,2,2.3,8.5,2.25,11.75
2013-02-10T21:54,2,4.94,17.0,0.0,18.0
2013-02-05T19:00,1,8.86,26.0,5.4,37.7
2013-02-10T21:12,1,1.43,8.0,2.12,11.12
2013-02-10T21:06,1,7.1,21.5,6.6,29.1
2013-02-05T19:14,1,0.9,7.5,1.7,10.7
2013-02-05T19:05,2,2.24,13.0,2.5,17.0
2013-02-08T08:36,2,17.93,52.0,0.0,57.3
2013-02-08T09:19,1,1.87,12.0,3.0,15.5
2013-02-05T19:26,2,2.22,10.0,0.0,11.5
2013-02-05T19:24,2,2.69,13.0,0.0,14.5
2013-02-05T19:27,2,2.09,9.5,1.0,12.0
2013-02-08T09:39,2,2.9,15.0,3.0,18.5
2013-02-08T09:46,2,1.24,10.5,0.0,11.0
2013-02-10T22:04,1,0.78,4.5,1.0,6.5
2013-02-05T19:18,1,2.41,13.0,0.0,14.5
2013-02-10T21:08,3,4.21,15.5,0.0,16.5
2013-02-05T19:15,2,3.39,16.5,2.5,20.5
2013-02-08T09:38,1,2.81,15.5,3.1,19.1
2013-02-05T19:27,1,1.98,10.5,2.3,14.3
2013-02-05T19:32,5,1.29,7.0,2.0,10.5
2013-02-08T09:55,5,1.03,6.0,0.0,6.5
2013-02-10T21:48,6,4.9,17.5,1.0,19.5
2013-02-05T19:27,1,2.44,10.0,0.0,11.5
2013-02-05T19:31,1,1.36,8.0,1.8,11.3
2013-02-10T21:53,1,2.04,10.5,1.0,12.5
2013-02-10T21:33,1,11.7,37.5,7.6,46.1
2013-02-10T21:43,2,5.69,21.5,1.0,23.5
2013-02-10T21:50,5,5.75,20.0,4.1,25.1
2013-02-10T21:05,1,3.48,14.0,0.0,15.0
2013-02-10T21:20,3,0.85,5.0,1.1,7.1
2013-02-05T19:12,2,4.15,14.5,0.0,16.0
2013-02-05T19:19,1,1.14,6.5,1.5,9.5
2013-02-10T21:16,5,1.31,6.5,1.4,8.9
2013-02-10T21:53,1,1.39,7.5,1.0,9.5
2013-02-10T22:06,1,0.15,3.0,0.7,4.7
2013-02-10T21:51,1,1.9,8.0,1.7,10.7
2013-02-05T19:42,1,1.15,5.5,1.25,8.25
2013-02-05T19:32,1,1.14,7.0,2.0,10.5
2013-02-08T09:54,1,3.6,11.5,2.55,14.55
2013-02-08T09:59,2,0.65,4.0,0.0,4.5
2013-02-08T09:49,1,0.79,6.0,0.0,6.5
2013-02-08T09:11,1,20.4,59.0,0.0,64.3
2013-02-10T22:07,1,0.81,4.5,1.0,6.5
2013-02-05T19:20,1,3.95,15.0,0.0,16.5
2013-02-08T09:58,1,0.35,3.5,0.0,4.0
2013-02-05T19:33,1,0.51,5.0,0.0,6.5
2013-02-08T09:26,4,3.94,15.5,0.0,16.0
2013-02-10T22:02,5,0.9,4.5,0.0,5.5
2013-02-10T21:50,1,5.97,19.5,0.0,20.5
2013-02-05T19:27,2,1.82,9.0,0.0,10.5
2013-02-05T19:35,1,0.47,4.5,0.0,6.0
2013-02-05T19:35,1,0.88,5.0,1.2,7.7
2013-02-10T21:57,2,1.47,7.0,0.0,8.0
2013-02-08T09:58,2,0.9,4.5,0.0,5.0
2013-02-10T22:35,1,1.23,5.5,0.0,6.5
2013-02-10T22:27,6,2.12,8.0,1.7,10.7
2013-02-08T10:14,1,1.04,6.0,0.0,6.5
2013-02-10T22:20,1,2.88,12.0,0.0,13.0
2013-02-08T10:02,2,4.05,16.0,1.5,18.0
2013-02-10T21:53,2,4.12,15.0,0.0,16.0
2013-02-10T21:47,1,3.39,14.5,0.0,15.5
2013-02-05T19:33,6,1.93,8.5,0.0,10.0
2013-02-10T22:02,1,0.99,6.0,0.0,7.0
2013-02-10T22:02,1,1.2,6.0,1.3,8.3
2013-02-05T19:35,1,0.67,4.5,0.0,6.0
2013-02-08T09:44,2,2.9,13.0,0.0,13.5
2013-02-05T19:31,5,1.93,8.0,0.0,9.5
2013-02-08T09:43,5,6.93,22.0,6.6,29.1
2013-02-08T09:49,1,3.77,13.0,3.0,16.5
2013-02-10T21:46,1,10.12,29.0,0.0,30.0
2013-02-10T21:40,1,18.21,52.0,10.4,62.9
2013-02-08T09:57,1,0.85,4.5,1.12,6.12
2013-02-05T19:30,1,1.27,7.5,1.7,10.7
2013-02-05T19:34,5,1.57,7.5,0.0,9.0
2013-02-10T22:05,5,0.79,5.0,0.0,6.0
2013-02-05T19:22,2,2.91,13.0,2.5,17.0
2013-02-05T19:28,1,2.38,10.5,0.0,12.0
2013-02-10T21:51,1,1.55,7.5,1.0,9.5
2013-02-08T09:49,1,0.12,7.5,1.5,9.5
2013-02-05T19:10,2,1.97,10.5,1.5,13.5
2013-02-05T19:26,1,0.57,4.0,0.0,5.5
2013-02-10T21:18,1,4.48,16.0,3.3,20.3
2013-02-10T21:13,1,8.85,27.0,2.0,30.0
2013-02-10T22:35,1,3.05,12.5,3.0,16.5
2013-02-10T22:37,1,0.85,5.0,1.38,7.38
2013-02-10T22:40,1,1.63,7.0,2.0,10.0
2013-02-10T22:36,5,2.73,12.5,3.25,16.75
2013-02-08T10:02,5,11.45,34.5,0.0,39.8
2013-02-08T10:22,2,1.55,8.5,1.7,10.7
2013-02-08T09:58,1,2.51,11.0,0.0,11.5
2013-02-08T10:38,5,1.21,6.0,1.5,8.0
2013-02-08T10:37,1,0.44,4.0,0.0,4.5
2013-02-10T23:02,2,0.89,6.0,1.95,8.95
2013-02-05T19:53,4,2.07,8.5,1.9,11.9
2013-02-10T23:03,6,1.69,7.0,0.0,8.0
2013-02-08T10:25,6,2.04,11.5,3.45,15.45
2013-02-05T19:52,1,1.52,8.0,0.0,9.5
2013-02-05T19:49,5,2.61,11.0,2.4,14.9
2013-02-05T19:40,1,4.06,15.5,3.3,20.3
2013-02-08T10:35,1,1.79,8.5,1.7,10.7
2013-02-08T10:34,1,2.57,15.0,2.0,17.5
2013-02-10T23:02,5,0.66,5.0,1.1,7.1
2013-02-05T19:38,5,14.11,40.5,0.0,42.0
2013-02-05T19:43,1,2.1,12.0,2.6,16.1
2013-02-05T19:57,2,1.98,8.5,0.0,10.0
2013-02-10T22:25,1,0.55,4.0,1.0,6.0
2013-02-05T19:41,2,1.31,6.0,0.0,7.5
2013-02-08T10:01,1,2.06,11.0,1.0,12.5
2013-02-08T10:15,2,0.69,5.0,0.0,5.5
2013-02-05T19:36,1,2.71,11.5,2.5,15.5
2013-02-05T19:31,2,0.97,6.0,1.4,8.9
2013-02-05T19:42,1,0.41,5.5,1.0,8.0
2013-02-05T19:08,1,12.91,40.0,4.0,45.5
2013-02-05T19:44,5,0.79,5.0,1.2,7.7
2013-02-10T22:16,1,3.86,13.0,0.0,14.0
2013-02-05T19:28,1,0.19,13.0,0.0,14.5
2013-02-05T19:39,1,4.16,14.0,1.27,16.77
2013-02-05T19:44,5,1.15,6.0,1.75,9.25
2013-02-05T19:45,2,0.76,4.0,1.0,6.5
2013-02-10T22:01,1,10.32,31.5,0.0,32.5
2013-02-05T19:33,1,2.25,10.0,0.0,11.5
2013-02-05T19:34,5,3.53,11.5,3.75,16.75
2013-02-05T19:39,3,4.26,52.0,10.4,67.7
2013-02-05T19:45,5,0.82,5.0,0.0,6.5
2013-02-10T21:21,2,2.56,10.0,0.0,11.0
2013-02-10T21:30,3,2.09,8.5,2.25,11.75
2013-02-08T09:36,1,1.31,8.5,1.0,10.0
2013-02-08T09:41,2,1.02,6.0,0.0,6.5
2013-02-10T21:33,2,1.39,7.0,0.0,8.0
2013-02-10T21:01,1,12.24,38.0,0.0,39.0
2013-02-05T19:27,2,1.21,6.5,1.5,9.5
2013-02-05T19:22,1,1.72,8.0,1.5,11.0
2013-02-08T09:40,1,0.75,5.5,0.8,6.8
2013-02-05T19:16,1,3.47,13.0,2.8,17.3
2013-02-08T09:36,5,0.95,6.5,1.0,8.0
2013-02-05T19:23,1,1.6,7.5,0.0,9.0
2013-02-05T19:15,2,3.7,13.0,0.0,14.5
2013-02-05T19:19,1,1.93,8.5,0.0,10.0
2013-02-10T21:19,1,4.42,15.0,0.0,16.0
2013-02-10T21:30,1,2.65,9.5,0.0,10.5
2013-02-10T22:24,1,3.3,11.5,0.0,12.5
2013-02-10T22:27,2,2.61,9.5,1.0,11.5
2013-02-05T19:37,5,2.26,9.5,1.5,12.5
2013-02-08T09:52,1,9.41,33.5,8.38,47.18
2013-02-08T10:19,1,0.91,6.0,0.0,6.5
2013-02-08T10:24,1,0.06,4.5,0.9,5.9
2013-02-08T10:15,2,1.51,9.0,2.0,11.5
2013-02-05T19:44,1,0.66,5.0,0.0,6.5
2013-02-08T10:09,1,5.09,18.0,4.5,23.0
2013-02-08T10:23,1,0.34,3.5,1.0,5.0
2013-02-08T10:12,1,1.18,9.0,0.0,9.5
2013-02-08T10:06,1,2.18,11.5,2.3,14.3
2013-02-05T19:45,1,1.58,7.5,0.0,9.0
2013-02-10T22:29,1,1.72,7.0,0.0,8.0
2013-02-10T22:23,1,1.35,7.5,1.6,10.1
2013-02-05T19:35,1,3.05,12.0,0.0,13.5
2013-02-08T10:29,1,0.52,4.0,0.0,4.5
2013-02-08T09:55,2,9.61,28.5,8.55,42.35
2013-02-10T22:14,1,20.23,52.0,10.4,62.9
2013-02-10T22:28,5,1.66,7.0,0.0,8.0
2013-02-10T22:29,1,1.32,8.0,1.7,10.7
2013-02-10T22:18,1,10.85,31.0,3.0,35.0
2013-02-10T22:23,3,4.8,18.0,0.0,19.0
2013-02-10T21:43,1,1.68,8.0,0.0,9.0
2013-02-10T22:26,1,1.99,8.5,2.25,11.75
2013-02-08T09:44,1,0.84,8.5,0.0,9.0
2013-02-10T21:45,1,1.15,7.5,2.4,10.9
2013-02-08T09:38,1,4.92,18.5,2.5,21.5
2013-02-08T09:42,1,0.35,3.5,0.0,4.0
2013-02-10T21:53,1,0.73,4.5,1.25,6.75
2013-02-10T21:48,6,1.87,8.0,2.12,11.12
2013-02-10T21:50,1,0.82,5.5,1.2,7.7
2013-02-10T21:32,6,5.58,18.5,4.75,24.25
2013-02-10T21:51,1,0.93,5.0,1.0,7.0
2013-02-10T21:40,1,1.45,9.5,2.5,13.0
2013-02-05T19:17,1,9.29,26.5,5.5,33.5
2013-02-08T09:41,1,2.3,10.0,1.0,11.5
2013-02-08T09:39,1,4.29,16.0,2.0,18.5
2013-02-10T21:43,2,8.83,24.5,5.0,35.3
2013-02-10T20:58,1,3.31,12.0,0.0,13.0
2013-02-10T20:54,1,1.7,8.0,1.7,10.7
2013-02-08T09:17,1,1.42,8.0,0.0,8.5
2013-02-08T09:17,1,0.95,8.0,0.0,8.5
2013-02-08T09:19,3,1.01,6.5,1.5,8.5
2013-02-10T21:03,5,1.71,7.5,1.6,10.1
2013-02-08T09:16,1,1.58,8.5,0.0,9.0
2013-02-10T20:46,5,9.07,27.0,5.5,38.3
2013-02-08T09:52,1,0.11,6.5,1.3,8.3
2013-02-08T09:38,1,2.8,13.5,0.0,14.0
2013-02-08T09:38,5,2.49,14.5,0.0,15.0
2013-02-05T19:24,2,3.59,13.0,0.0,14.5
2013-02-05T19:20,1,1.51,9.5,1.0,12.0
2013-02-05T19:35,1,1.33,8.0,1.8,11.3
2013-02-05T19:25,2,2.44,10.5,0.0,12.0
2013-02-05T19:08,3,6.43,24.0,5.0,30.5
2013-02-08T09:55,1,3.13,13.5,2.7,16.7
2013-02-08T09:26,2,10.45,32.0,0.0,37.3
2013-02-08T09:34,6,3.16,15.0,3.0,18.5
2013-02-10T21:48,3,1.13,5.0,0.0,6.0
2013-02-05T19:31,1,1.45,6.5,1.5,9.5
2013-02-08T09:48,1,1.22,7.0,1.4,8.9
2013-02-10T21:44,1,4.19,13.5,0.0,14.5
2013-02-10T21:59,1,0.0,52.0,10.4,67.7
2013-02-10T21:41,3,2.11,10.5,2.2,13.7
2013-02-10T21:48,1,1.21,5.5,1.0,7.5
2013-02-10T21:44,1,1.49,7.0,0.0,8.0
2013-02-05T19:14,1,2.78,12.0,1.5,15.0
2013-02-10T21:29,1,1.1,5.5,0.0,6.5
2013-02-10T21:14,2,4.9,17.5,0.0,18.5
2013-02-08T09:33,1,0.8,6.0,1.8,8.3
2013-02-05T19:56,6,0.8,5.0,0.0,6.5
2013-02-05T18:55,1,3.0,15.0,0.0,16.5
2013-02-10T21:17,2,2.83,10.5,2.2,13.7
2013-02-08T09:28,1,1.08,6.5,3.0,10.0
2013-02-08T09:33,1,0.14,8.5,1.2,10.2
2013-02-08T09:32,1,0.69,7.0,0.0,7.5
2013-02-10T21:27,1,2.12,8.5,1.8,11.3
2013-02-05T19:09,5,2.65,12.0,2.6,16.1
2013-02-05T19:20,1,1.09,5.5,1.3,8.3
2013-02-10T21:24,5,4.23,14.0,2.9,17.9
2013-02-05T19:23,1,0.09,5.5,1.62,8.62
2013-02-05T19:12,1,1.62,9.0,2.0,12.5
2013-02-08T09:29,1,3.38,13.0,2.6,16.1
2013-02-05T19:19,1,1.38,8.0,2.7,12.2
2013-02-05T19:24,2,1.26,5.5,1.3,8.3
2013-02-10T21:29,1,0.13,7.0,0.0,8.0
2013-02-05T19:17,1,1.34,9.0,2.5,13.0
2013-02-08T09:38,1,0.76,6.0,1.2,7.7
2013-02-08T09:31,1,1.88,9.5,0.0,10.0
2013-02-08T09:19,1,8.76,26.5,7.95,39.75
2013-02-05T19:20,1,1.54,8.0,0.0,9.5
2013-02-08T09:17,1,7.06,23.5,0.0,24.0
2013-02-10T21:26,3,2.0,8.5,2.7,12.2
2013-02-10T21:09,1,11.71,34.5,3.0,43.3
2013-02-10T21:24,1,2.38,10.5,0.0,11.5
2013-02-08T10:04,4,0.74,4.5,0.0,5.0
2013-02-05T19:14,5,3.29,17.0,1.75,20.25
2013-02-10T21:42,2,0.63,4.5,1.0,6.5
2013-02-08T09:47,1,0.27,4.0,1.0,5.5
2013-02-08T09:38,1,3.48,12.5,2.0,15.0
2013-02-08T09:40,1,1.58,9.0,0.0,9.5
2013-02-05T19:20,3,2.68,12.0,2.6,16.1
2013-02-08T09:26,1,4.71,18.0,3.6,22.1
2013-02-08T10:44,1,1.24,6.5,1.95,8.95
2013-02-05T19:23,1,1.42,8.0,1.5,11.0
2013-02-08T09:38,1,0.96,8.0,1.6,10.1
2013-02-08T09:23,1,2.78,15.0,3.0,18.5
2013-02-08T09:25,1,0.86,6.5,0.0,7.0
2013-02-05T19:18,1,1.61,8.0,1.8,11.3
2013-02-05T19:03,1,9.06,27.5,0.0,29.0
2013-02-05T19:07,1,3.21,15.0,1.5,18.0
2013-02-10T21:19,1,0.8,7.0,0.0,8.0
2013-02-08T09:37,1,0.36,3.5,0.0,4.0
2013-02-05T19:14,5,3.29,12.5,0.0,14.0
2013-02-08T09:34,1,1.51,9.0,0.0,9.5
2013-02-08T09:29,5,0.99,6.5,1.3,8.3
2013-02-08T09:27,5,1.16,8.5,0.0,9.0
2013-02-08T09:36,5,0.06,2.5,0.0,3.0
2013-02-10T20:58,1,5.54,22.0,4.0,27.0
2013-02-10T21:28,3,1.38,6.0,1.3,8.3
2013-02-10T21:18,1,2.35,10.5,2.75,14.25
2013-02-08T09:34,1,0.97,5.5,0.0,6.0
2013-02-08T09:30,2,0.9,6.5,1.3,8.3
2013-02-10T21:15,4,3.89,14.5,2.5,18.0
2013-02-08T09:32,6,0.98,6.0,0.0,6.5
2013-02-08T09:33,5,0.92,5.5,0.0,6.0
2013-02-08T09:23,2,1.35,10.0,1.0,11.5
2013-02-08T09:13,1,2.13,15.5,0.0,16.0
2013-02-08T09:23,1,1.28,9.5,1.9,11.9
2013-02-10T21:18,1,2.0,10.5,1.5,13.0
2013-02-08T09:33,6,0.89,5.5,0.0,6.0
2013-02-08T09:13,1,2.17,15.0,3.0,18.5
2013-02-10T21:10,1,3.73,16.0,0.0,17.0
2013-02-10T21:14,1,3.26,13.0,2.7,16.7
2013-02-08T09:23,1,2.78,11.0,0.0,11.5
2013-02-08T09:06,1,16.05,62.5,12.5,92.0
2013-02-08T09:30,1,0.83,6.0,0.0,6.5
2013-02-10T13:39,5,3.46,14.0,0.0,14.5
2013-02-08T09:28,5,1.28,7.5,1.88,9.88
2013-02-08T09:27,3,1.62,9.5,2.38,12.38
2013-02-08T09:34,2,1.02,6.0,0.0,6.5
2013-02-08T09:22,5,1.51,9.5,1.0,11.0
2013-02-08T09:23,1,3.84,15.5,0.0,16.0
2013-02-08T09:29,1,2.01,9.5,2.85,12.85
2013-02-08T09:26,1,1.58,9.5,1.0,11.0
2013-02-10T21:22,4,1.51,7.5,1.0,9.5
2013-02-10T20:54,6,16.89,52.0,0.0,52.5
2013-02-05T19:27,5,1.47,7.5,0.0,9.0
2013-02-08T09:32,6,2.35,12.0,1.4,13.9
2013-02-08T09:35,4,2.98,12.0,2.4,14.9
2013-02-10T21:42,6,0.8,5.5,0.0,6.5
2013-02-10T21:35,5,1.62,10.0,0.0,11.0
2013-02-05T19:27,5,1.33,8.0,1.8,11.3
2013-02-08T09:36,5,2.56,12.0,3.0,15.5
2013-02-10T21:33,1,0.99,6.0,0.0,7.0
2013-02-10T21:39,5,1.35,6.0,1.3,8.3
2013-02-10T21:30,1,2.2,11.0,0.0,12.0
2013-02-08T08:47,1,18.13,52.0,0.0,57.3
2013-02-08T09:19,1,5.54,24.0,0.0,24.5
2013-02-08T10:10,1,0.9,5.5,0.0,6.0
2013-02-05T19:44,1,0.64,4.5,0.5,6.5
2013-02-08T10:12,1,1.1,6.0,0.0,6.5
2013-02-08T10:10,1,0.85,6.5,0.0,7.0
2013-02-05T19:41,1,1.17,6.5,0.0,8.0
2013-02-08T10:08,1,0.84,6.5,0.0,7.0
2013-02-10T22:26,1,1.96,7.5,0.6,9.1
2013-02-10T22:13,1,3.74,13.0,0.0,14.0
2013-02-10T22:17,5,2.27,9.5,2.0,12.5
2013-02-05T19:31,1,4.32,16.0,2.5,20.0
2013-02-05T19:17,5,6.61,24.0,0.0,25.5
2013-02-10T22:16,1,3.35,12.0,2.0,15.0
2013-02-10T22:16,5,1.55,7.5,0.0,8.5
2013-02-10T22:11,2,1.14,6.0,1.3,8.3
2013-02-10T22:12,1,0.92,5.5,1.2,7.7
2013-02-10T22:13,1,0.49,4.5,0.0,5.5
2013-02-05T19:33,1,1.33,8.0,1.5,11.0
2013-02-10T22:07,1,1.62,7.5,0.0,8.5
2013-02-05T19:26,1,2.72,13.0,0.0,14.5
2013-02-10T22:09,1,2.45,10.5,1.0,12.5
2013-02-10T22:08,3,1.72,7.0,0.0,8.0
2013-02-08T10:07,2,1.56,8.5,1.7,10.7
2013-02-10T22:07,1,1.9,7.5,0.0,8.5
2013-02-08T09:32,1,2.64,21.5,3.0,25.0
2013-02-08T10:01,3,1.01,8.0,0.0,8.5
2013-02-08T10:01,1,1.19,7.0,0.0,7.5
2013-02-05T19:18,6,17.33,52.0,0.0,57.3
2013-02-05T19:39,5,0.81,5.0,1.2,7.7
2013-02-05T19:21,1,4.63,18.5,2.0,22.0
2013-02-08T09:34,1,0.8,4.5,0.0,5.0
2013-02-10T20:22,1,2.78,11.5,0.0,12.5
2013-02-08T08:58,1,1.24,6.5,1.62,8.62
2013-02-10T20:25,4,4.38,14.5,2.0,17.5
2013-02-10T20:19,1,3.48,13.0,1.0,15.0
2013-02-08T09:00,1,0.74,4.5,0.0,5.0
2013-02-08T08:59,5,1.04,6.5,1.25,8.25
2013-02-05T19:01,2,1.04,5.5,1.0,8.0
2013-02-05T19:38,1,1.02,6.0,1.0,8.5
2013-02-10T22:18,5,0.9,5.5,0.0,6.5
2013-02-08T10:00,1,2.04,12.0,1.5,14.0
2013-02-10T22:22,1,0.34,3.0,0.7,4.7
2013-02-10T22:15,1,1.15,6.0,1.95,8.95
2013-02-10T22:02,1,4.16,17.5,2.0,20.5
2013-02-08T09:56,5,1.53,10.5,0.0,11.0
2013-02-10T22:15,1,2.19,8.5,0.0,9.5
2013-02-05T19:39,1,0.94,6.0,1.25,8.75
2013-02-05T19:39,6,1.89,9.0,0.0,10.5
2013-02-10T21:24,1,0.61,5.0,0.0,6.0
2013-02-08T09:15,3,4.38,18.5,0.0,19.0
2013-02-05T19:19,1,1.45,7.0,1.6,10.1
2013-02-08T09:30,1,2.05,8.0,2.0,10.5
2013-02-10T21:30,1,1.17,6.5,2.1,9.6
2013-02-08T09:26,1,1.21,9.5,1.9,11.9
2013-02-08T09:25,2,5.19,16.0,0.0,16.5
2013-02-10T21:23,5,1.26,6.0,0.0,7.0
2013-02-10T21:15,3,2.71,11.0,0.0,12.0
2013-02-08T09:31,1,0.66,5.5,1.0,7.0
2013-02-08T09:39,1,0.43,3.5,0.0,4.0
2013-02-08T09:24,1,1.58,10.0,0.0,10.5
2013-02-08T09:28,1,1.13,8.5,1.7,10.7
2013-02-08T09:19,6,7.14,22.5,5.62,28.62
2013-02-08T09:29,1,1.04,6.0,0.8,7.3
2013-02-05T18:57,1,5.47,23.5,6.12,31.12
2013-02-05T19:11,1,1.65,10.5,2.3,14.3
2013-02-10T22:02,1,1.74,9.0,0.0,10.0
2013-02-10T21:44,1,17.32,52.0,10.4,67.7
2013-02-08T09:59,4,2.91,11.5,2.3,14.3
2013-02-10T21:54,1,17.4,52.0,10.4,62.9
2013-02-08T09:54,1,1.51,10.5,0.0,11.0
2013-02-10T22:03,5,1.64,7.5,1.2,9.7
2013-02-05T19:33,5,1.72,8.0,0.0,9.5
2013-02-05T19:38,6,1.16,7.0,1.6,10.1
